RegionID,SizeRank,RegionName,RegionType,StateName,1/31/96,2/29/96,3/31/96,4/30/96,5/31/96,6/30/96,7/31/96,8/31/96,9/30/96,10/31/96,11/30/96,12/31/96,1/31/97,2/28/97,3/31/97,4/30/97,5/31/97,6/30/97,7/31/97,8/31/97,9/30/97,10/31/97,11/30/97,12/31/97,1/31/98,2/28/98,3/31/98,4/30/98,5/31/98,6/30/98,7/31/98,8/31/98,9/30/98,10/31/98,11/30/98,12/31/98,1/31/99,2/28/99,3/31/99,4/30/99,5/31/99,6/30/99,7/31/99,8/31/99,9/30/99,10/31/99,11/30/99,12/31/99,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20
394709,373,"Ithaca, NY",Msa,NY,89270,88947,88780,88382,88053,87769,87508,87250,86868,86691,86527,86475,86546,86957,87356,87576,87678,87731,87921,88015,88266,88373,88770,89210,89458,89258,88952,88814,88914,89138,89140,89510,89913,90406,90454,90423,90366,90446,90523,90931,91347,91863,92625,93190,94159,94483,94947,94935,95473,96291,97229,97987,98557,99049,99513,99922,99282,99672,100129,101779,102651,103503,104265,104858,105546,106246,106779,107294,108174,108902,109610,110003,110595,111179,112014,113109,114328,115370,116764,117978,119070,119886,121470,123160,124689,125675,126357,127088,127543,128216,128711,129912,131960,134043,135353,135786,136631,137766,139253,140507,142217,143940,145735,146783,147694,148499,149951,151273,152821,154109,155574,156783,157862,158695,159737,161053,162156,163008,162827,163701,164390,165957,166682,167641,167900,168487,168584,168747,168524,168965,170051,170849,171189,171092,170506,169895,169866,170239,170998,172383,174325,175955,176578,176506,176667,176502,177465,179090,181593,183690,185129,184984,183708,181712,180829,180733,180941,181122,181211,180834,178993,176866,175000,174441,174506,175191,175405,175790,176638,177840,178699,178987,180198,181636,183059,183550,184092,184743,185225,184889,183078,181579,180234,179634,178700,177333,176614,176261,176475,176105,175471,175135,176038,177302,177841,178079,177733,178308,177912,177891,177460,176873,177583,178600,178906,178203,179490,181999,184515,185581,186708,187988,188878,191700,193825,195312,197192,198922,199213,197134,196299,196867,198499,198645,199160,197565,196874,196960,197786,198240,198328,199460,200527,201220,201023,201918,202628,204146,204157,203941,202390,202083,201693,201577,200475,199573,199196,198995,199372,199942,200449,200592,201136,202015,203783,205583,207711,209646,210703,211417,211285,211237,211907,213032,213783,213982,214050,214636,215068,215084,215526,215701,215454,214809,214848,214987,215153,214115,213084,210842,209182,207962,208216,209020,210529,211851,212231,212455,212781,214135,215381,217331,218901,220384,220696,220800
394340,374,"Ashtabula, OH",Msa,OH,58436,58542,58730,59088,59423,59703,59938,60198,60390,60479,60659,60852,61155,61380,61612,61726,61868,62087,62494,62905,63423,63994,64448,64742,64898,65242,65486,65819,66147,66482,66608,66612,66571,66656,66765,67142,67513,67791,68050,68349,68677,68991,69284,69709,70176,70706,71078,71361,71586,72047,72544,73087,73507,73831,74055,74238,74480,74748,75137,75481,75760,75882,75844,75826,75852,76074,76393,76717,76965,77093,77236,77348,77661,77815,78161,78279,78514,78542,78652,78761,78854,79017,79166,79446,79604,79875,80099,80505,80903,81128,81325,81553,82027,82490,82789,83095,83349,83642,83894,84157,84479,85361,86215,87011,87255,87488,87833,88219,88702,89256,89756,90185,90421,90457,90451,90462,90723,90930,91223,91302,91394,91438,91649,91898,92193,92378,92615,92830,93132,93444,93776,94157,94383,94468,94442,94595,94810,95032,95131,95236,95281,95466,95304,95108,95015,95085,95228,94967,94699,94388,94191,94003,93805,93486,93381,93332,93244,93032,92718,92528,92225,91928,91604,91263,90936,90606,90325,90088,89931,89831,89725,89612,89535,89398,89220,89015,88824,88619,88388,88087,87820,87393,87063,86791,86752,86656,86574,86424,86485,86556,86587,86506,86517,86419,86353,86215,86370,86220,86181,85840,86121,86252,86540,86465,85394,85013,84563,84797,84048,84123,84080,84882,84079,83648,82967,83297,84819,85910,87001,87152,87676,87846,88011,87848,88311,88584,88975,88973,88725,88408,87989,87856,87956,88134,88352,88431,88655,88893,89097,89131,88953,88797,88912,89274,89584,89856,90093,90433,90682,90795,90846,90774,90871,90969,91319,91828,92218,92616,92736,93138,93343,93976,95411,97386,99499,101472,102208,101869,101851,102104,103139,103433,104526,105290,105392,105920,105642,106243,106981,108823,109848,109316,109527,110128,111385,111885,112403,112325,112776,112597,112856,112731,113061,114419,114767,115067
394630,375,"Gettysburg, PA",Msa,PA,98617,98629,98671,98785,98922,99086,99210,99370,99544,99756,100010,100287,100019,99855,99716,100186,100741,101279,101933,102428,103003,103511,104105,104755,106448,108018,109564,109991,110307,110658,110980,111589,112115,112818,113294,113626,113510,113485,113523,113944,114248,114522,114778,115057,115352,115486,115672,115957,116238,116667,117053,117603,118086,118569,119050,119598,120234,120888,121758,122609,123554,124115,124734,125297,126002,126696,127317,127842,128260,128761,129265,129862,130381,131064,131706,132431,133109,133851,134635,135396,136125,136794,137440,138113,138779,139419,140076,140722,141454,142098,142797,143938,145380,146992,148231,149408,150559,151915,153308,154770,156524,158451,160554,161798,162843,163716,165318,167001,168824,170864,173133,175453,177308,178946,180588,182729,185346,187975,190078,191916,193699,195589,197256,198932,200928,203256,205468,207214,208189,209194,210206,211074,211501,211359,211867,212464,212811,212571,212048,212231,212244,212213,212062,212429,212709,212850,211624,210335,209105,208594,208196,207437,207007,206494,206006,205286,205070,204933,205072,204658,204116,203269,202440,201440,200457,199566,199027,198467,198030,197752,197759,197860,197870,197657,197393,197007,196549,195969,195325,194717,193610,192503,191339,190634,190092,189747,189445,189697,190078,190466,190325,190034,189941,189808,189780,189599,189491,189384,189313,189107,188804,188641,188669,188819,188917,189002,189022,189030,189021,189010,188971,188805,188706,188587,188676,188695,188747,188813,189073,189337,189605,189761,190017,190268,190598,190916,191240,191579,191914,192194,192383,192402,192425,192457,192617,192721,192683,192688,192705,192934,193240,193728,193766,194030,194000,194316,194464,194997,195709,196113,196561,196889,197421,197724,198673,199716,201094,202208,203149,203925,204611,205749,206954,208147,208892,209665,210280,210779,211340,211662,212124,212283,212669,213022,213564,214017,214435,214638,214745,215329,216073,217027,217758,218186,218483,218712,219023,219452,220126,221056,222079,222822,223409,224060,224930,226293
394980,376,"Pine Bluff, AR",Msa,AR,38176,38118,38074,38026,38016,38010,37989,37976,38008,38057,38089,38156,38242,38405,38523,38636,38675,38738,38776,38845,38890,38940,38958,39062,39170,39287,39416,39537,39771,39982,40296,40566,40811,41055,41424,41557,41658,41609,41700,41716,41657,41648,41680,41719,41744,41720,41703,41753,41826,42013,42178,42428,42597,42711,42738,42834,42975,43178,43402,43713,44032,44177,44232,44246,44377,44558,44733,44872,44963,45041,45058,45034,45009,45108,45253,45416,45571,45723,45913,46039,46186,46307,46475,46633,46758,46844,46917,47017,47155,47298,47447,47634,47831,48064,48275,48503,48704,48904,49127,49372,49610,49817,50023,50292,50592,50889,51107,51318,51647,52094,52528,52894,53209,53575,53924,54151,54345,54518,54827,55149,55433,55659,55867,56097,56304,56498,56671,56843,56981,57134,57290,57455,57624,57798,57950,58079,58063,58004,57854,57889,57937,58056,58014,57989,57972,57855,57753,57615,57765,57896,58180,58322,58492,58570,58674,58640,58407,58170,58016,57897,57638,57418,57235,56925,56488,55915,55576,55414,55430,55550,55541,55595,55641,55700,55668,55803,55995,56314,56369,56338,56224,56055,55962,55856,55783,55626,55452,55291,55253,55286,55362,55404,55471,55540,55548,55524,55468,55546,55621,55696,55703,55632,55619,55575,55673,55755,55923,56015,56121,56107,56088,55982,55860,55813,55705,55716,55542,55474,55316,55230,55178,55142,55227,55378,55535,55585,55689,55809,55961,55966,55974,56087,56182,56344,56366,56383,56437,56516,56613,56561,56558,56678,56894,57059,57193,57338,57530,57677,57856,58089,58338,58584,58861,59065,59240,59296,59353,59398,59464,59634,59684,59738,59681,59773,59831,59920,59990,60085,60342,60527,60759,60899,61047,61145,61482,61894,62332,62549,62748,62947,63179,63428,63714,63925,64229,64542,64702,64726,64728,64890,65065,65239,65287,65339,65307,65335
395168,377,"Tullahoma, TN",Msa,TN,73862,73979,74069,74274,74476,74700,74912,75096,75260,75416,75625,75864,76295,76691,77070,77311,77599,77859,78121,78379,78707,79074,79448,79839,79917,80008,80157,80543,80877,81247,81647,82130,82585,83031,83307,83491,83745,83997,84283,84459,84679,84875,85122,85375,85528,85607,85762,85923,86111,86357,86504,86775,86999,87267,87434,87562,87810,88080,88490,88992,89579,89901,90257,90505,90833,91144,91261,91558,91714,92081,92135,92167,92136,92255,92382,92562,92804,92917,93177,93122,93221,93103,93278,93467,93715,93990,94175,94131,93929,93867,94077,94383,94747,95143,95568,95845,96050,96293,96617,97014,97468,97907,98220,98565,98864,99161,99276,99539,99863,100179,100391,100736,101205,101671,102040,102319,102573,102792,103030,103499,104023,104597,105174,105826,106532,107227,107995,108860,109787,110839,112063,112709,113252,113642,114440,115054,115397,115717,116123,116662,117027,117147,117052,117281,117446,117598,117388,117220,117173,117167,117079,116853,116665,116606,116570,116466,116285,116087,115805,115475,115035,114521,113886,113233,112623,112162,111797,111604,111553,111429,111314,111179,111236,111256,111322,111304,111178,110798,110343,109606,108875,108477,108396,108478,108386,108416,108473,108530,108536,108445,108351,108379,108640,108685,108536,108104,107619,107009,106385,105897,105696,105902,106132,106357,106192,106189,106006,106202,106165,106497,106865,107668,108118,108237,108424,108635,109122,109448,110123,110389,111330,111550,111640,111005,110834,111154,111295,111772,111999,112464,112953,113860,114550,115495,116574,117855,119323,120482,121807,122504,123315,123825,123885,123955,123927,124494,125195,126305,126900,127445,127744,128300,128859,129617,130684,131659,132869,133887,134836,134909,134957,135122,135876,137322,138878,140727,141961,142902,143929,144945,146205,146906,147953,148757,150292,150240,150413,149781,150436,150848,150218,149240,148180,149820,151624,153675,153991,155143,156030,157285,157756,158536,159985,161689,163279,163079
395023,378,"Richmond, KY",Msa,KY,79777,79852,79931,80105,80228,80395,80602,80842,81084,81287,81601,81926,82346,82598,82798,82843,83176,83539,84043,84435,84875,85269,85540,85797,85988,86541,87190,88139,88734,89211,89286,89470,89627,90065,90520,91026,91420,91679,91933,92046,92240,92415,92826,93334,93799,94111,94365,94584,94894,95214,95545,95831,96027,96374,96773,97286,97747,98159,98535,99003,99532,99949,100302,100605,101026,101483,101952,102333,102652,102874,102939,102943,103010,103314,103636,104076,104447,104545,104599,104574,104798,105069,105757,106471,107072,107257,107420,107527,107932,108464,109080,109467,109862,110384,110918,111455,111789,112460,113039,113664,113860,114213,114580,115393,116140,116954,117468,117956,118833,119632,120701,121775,122989,123917,124542,125170,125849,126514,127301,128106,128618,129054,129342,129715,130238,131000,131963,132565,132831,132850,132828,132839,133013,133155,133286,133285,133178,133017,132743,132580,132573,132590,132575,132392,132045,131749,131459,131142,130802,130310,129981,129660,129466,129471,129734,129714,129544,129190,129075,129007,128805,128715,128501,128343,128063,127646,126806,126726,126983,127609,127667,127815,128100,128322,128521,128577,128760,128853,129116,128890,128804,128511,128571,128399,128368,128276,128226,128246,128301,128432,128517,128633,128489,128350,128264,128603,128896,129390,129610,129863,129867,129885,129922,129975,130079,130119,130052,129261,128415,127531,127360,127166,127077,127020,127099,127244,127463,127777,127991,128284,128523,128895,129188,129464,129825,130278,130788,131223,130978,130757,130731,131560,132407,133070,133177,133303,133447,133677,133847,134087,135083,135910,136829,137203,137887,138560,139620,140718,141719,142350,142825,143357,143927,144897,145862,146884,147404,147831,148044,148290,148659,149423,150307,151172,151813,152337,152672,152808,153267,154220,155261,156083,156475,157212,157981,158923,159634,160359,160934,161402,162312,163067,164423,165218,166411,166904,167587,168109,168866,169558,170437,171483,172072,172505,172406,172820
394302,379,"Adrian, MI",Msa,MI,76516,76970,77404,78280,79140,79971,80782,81505,82194,82845,83528,84277,85018,85659,86277,86887,87583,88223,88874,89594,90353,91061,91595,92097,92801,93820,94840,95799,96431,97156,97847,98669,99524,100392,101490,102387,102971,103140,103249,103312,103887,104623,105391,105973,106379,107203,107877,108675,109254,109939,110910,112140,113050,113732,114519,115296,116198,116503,116922,117128,117778,118381,118657,118777,119077,119554,119858,119990,120275,120645,121027,121370,121509,121718,122092,122657,122940,123050,122951,123186,123114,123135,123134,123373,123794,124039,124270,124114,124104,124190,124972,125630,126432,127035,127831,128700,129413,130170,130583,131192,131909,132777,133230,133590,134105,135002,135466,135670,135913,136458,137566,138555,139504,140016,140439,140982,141469,141804,142182,142583,142917,143136,143011,142935,142766,143009,143381,143525,143403,143012,143038,142953,142837,142330,141871,141427,141055,140334,139491,138394,137361,136622,135397,134537,133708,133145,132378,131658,130923,130136,129024,128469,128169,127692,127138,126277,125321,124314,123212,121969,120485,119137,118022,116899,115667,114610,113761,112956,112357,111785,111520,111144,110865,110500,110328,109797,109294,108575,108027,107561,106989,106398,105644,105130,104751,104570,104310,104374,104302,104336,104082,103778,103517,103267,103232,103181,103110,102921,102809,103350,104134,105002,105460,105818,106117,106567,107158,107670,107932,108357,109081,108615,107997,107463,108166,109166,109850,110544,110835,111495,112644,113973,114494,115067,115385,115698,115703,115710,116520,117067,117797,118086,118268,118389,119080,120195,121366,122502,123228,124083,124429,124957,125392,126087,126773,127113,127709,128401,129758,130757,131862,132569,133451,134388,135577,136755,138031,139433,140385,141010,141353,141907,142682,143470,144418,145346,146227,146972,147137,147292,147060,147320,147236,147556,147684,148036,148707,149526,150280,151107,152320,153568,154694,155071,155762,156300,157080,157769,158141,158443,158819,159239,159654,160046,160841,162056
395173,380,"Twin Falls, ID",Msa,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104186,103803,103857,104279,104972,105710,105897,106085,106279,106525,106784,106715,106645,107082,107620,107903,107874,107825,108297,108618,108811,108865,109005,109561,110081,110525,110652,110553,110419,110381,110646,111232,111902,112961,113992,115293,116641,118036,119472,120242,120968,121463,122529,123709,125465,126634,127465,127743,128203,128831,129557,131254,133071,134915,135999,136633,137135,138134,139701,141385,142668,144063,145583,146712,147561,148801,150250,151814,152727,153284,153658,153946,154541,154841,155032,155135,155234,155166,155445,155747,156261,156489,156468,156559,156551,156679,156506,156140,155784,155147,153790,152284,150820,149881,148838,147610,146181,144556,142935,141389,139976,138615,137541,136581,135772,134910,134133,133431,132631,131767,130892,129957,128779,127678,126621,125668,124568,123338,122286,121364,120861,120480,120364,120353,120549,120764,121077,121329,121709,122024,122259,122414,122644,123023,123435,123903,124506,125088,125951,126777,127689,127925,128114,128345,129135,130009,130861,131713,132671,133489,133509,133627,133766,135738,138147,140751,141866,142483,142918,143339,143443,144145,145433,146637,147240,147332,147373,147485,147901,148622,149507,150398,151317,151975,152959,154153,156297,157996,159039,159087,159134,159512,160306,161520,162820,163888,164592,165035,165102,164796,165150,166416,168680,170922,172616,173718,174618,175529,176061,177385,178778,180603,181957,183507,184852,186028,187228,188653,190257,192039,194539,196714,198575,200502,202245,204252,205957,207941,209203,210411,211424,212977,214125,215177,216553,217800,219381,220502,221795,223007,224962,227028
394501,381,"Corning, NY",Msa,NY,63052,62980,62858,62605,62376,61905,61622,61440,61677,61834,61946,61977,62017,62071,62352,62725,63138,63734,64253,64511,64403,64465,64844,65229,65788,66146,66252,66118,66021,66291,66274,66689,66888,67223,67134,67402,67465,67738,67904,68378,68798,69389,70291,70924,71376,71467,71782,71900,71981,72181,72548,73139,73568,73019,72304,71649,72010,72462,73121,73721,74631,75163,75795,75846,76135,76668,77450,78473,78973,79673,79719,79827,79516,79912,80311,80775,80837,81047,81285,80664,79836,79098,79421,79531,79073,78381,77709,77941,78064,78216,78024,78210,78856,78716,78242,78061,79487,80183,80457,79864,80050,80407,80712,80994,80864,81207,81547,81847,81694,81811,82265,82784,83282,83808,84436,85600,86378,87323,87685,88582,89144,90029,90917,91720,92301,92442,92780,92300,92769,93198,94418,94518,94349,94064,93976,94427,94682,95054,95691,97082,98265,98828,98605,98402,98653,98907,99116,98742,98404,98646,98122,97333,95793,94829,93914,93956,93702,93662,92913,92694,92414,91848,91481,90962,91229,91988,93340,93935,94049,93484,93473,93326,93409,93426,93550,93837,93439,92554,91424,90709,90829,91393,92097,92245,92011,91498,91282,91023,91254,91151,91095,90914,90770,90709,90402,90461,90947,91951,92733,93557,94169,95002,95409,95711,95678,95816,96131,96467,96408,96002,95674,95474,95376,95373,95932,96734,97398,97479,97320,97161,97384,97402,97568,97267,97137,97161,97061,97036,96909,97084,97236,97522,97490,97604,97058,97061,97144,97463,97543,97261,96991,96889,96987,97065,97141,97538,98314,98924,98826,98441,98402,98594,99111,99255,99547,99757,100275,100877,101383,101835,102688,103401,103873,104267,104702,105506,105888,106366,106613,106384,106262,105893,105930,105773,106068,106190,106221,105854,105853,106139,106732,107454,108003,108398,108519,108825,108935,109137,109283,109599,109768,109648,109292,108993,108735,108678
395080,382,"Sebring, FL",Msa,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65477,65735,66074,66680,67296,67801,68370,68793,69285,69731,70347,70885,71311,71607,71880,72194,72594,73027,73577,74147,74615,74972,75272,75691,76087,76635,77035,77470,77634,77965,77772,77965,78050,78464,78503,78584,78984,79536,80101,80507,81027,81593,82472,83114,83971,84782,85708,86522,87295,88274,89443,90791,92164,93386,94711,96191,98006,99748,101838,103826,105992,107948,110525,113320,116121,119225,122582,126232,129328,132452,135800,139908,143595,147034,149070,151091,153565,156213,158272,159858,161258,163166,163955,163367,162307,161191,160146,158455,156786,155174,154057,152783,151502,149127,145998,143196,140248,137811,136997,136854,136252,134555,132374,130200,127786,125762,124948,125477,126427,126973,125424,123100,120773,119009,117447,115647,115018,114331,113662,111650,110291,109000,108408,108062,107350,106371,105200,104583,103467,102855,102274,101523,100171,98547,97478,96316,95887,95487,95264,94520,93595,92197,90887,90168,89586,89340,88666,88017,86889,86323,85776,85543,85158,85111,84910,84710,84650,84655,84662,84983,85388,85813,86289,86799,87224,87550,87868,88577,89077,89503,90189,90500,91094,91145,91383,91783,92929,94468,96203,97088,97424,97668,97757,98616,99530,100845,101972,102795,103334,103068,102520,102437,103603,104972,106684,107751,108879,109716,110470,111404,112100,113144,114517,116292,117587,118707,119257,120106,120256,120933,121923,122951,123911,125044,126197,126575,126979,127438,128586,129378,130930,131942,132662,133340,134496,135666,136514,137726,138782,139564,139592,139708,140014,140588,141384,141827,142135,142183,142530,142914,143499,144340,145560,146899,147892,148902,149893,151257
395166,383,"Truckee, CA",Msa,CA,,,,,,,,,,,,,171122,171302,171761,172362,172899,173430,174196,175285,176153,176921,177532,178376,179194,180155,181047,182171,183487,184519,185386,186095,187112,188410,189582,190543,191344,192416,193280,194301,195161,196582,197959,199070,200449,201782,204322,207104,210592,213473,215978,218389,221455,225277,229207,233157,237196,241443,244774,247680,250412,253671,258694,264030,269000,272077,274756,277752,280304,283039,285591,288163,290335,292851,295026,296851,298764,301412,304335,306898,309712,312062,315113,319573,323777,327722,329991,333594,336300,338685,340440,343040,346217,349068,351973,354521,358226,362317,366299,369323,373141,378227,383918,390585,397712,408171,418616,427096,434413,439905,446775,452486,459018,467173,477134,485290,492132,496841,499258,502389,505689,509808,514463,519244,524802,526828,526352,523572,519195,512758,510715,508247,506416,504047,504122,503369,500161,495547,491391,490043,489483,488757,482932,479218,472557,467585,457514,451395,444953,439508,432999,426108,419719,414922,411444,405697,401970,397931,396054,391087,386330,381987,379293,375245,373063,369747,367907,365513,363138,360491,357474,355832,354510,353531,351678,351696,348671,345395,339352,335803,332306,329285,325085,319860,314382,310429,306942,303177,298989,295209,294463,294389,294655,293415,292382,291733,291328,290592,291610,292005,294695,297184,299240,299395,299536,301936,307102,314161,324122,332275,337417,342935,349808,357670,364214,370507,376959,382322,386640,388861,387892,387748,389216,389057,384952,380586,378858,378728,379888,380500,380586,379380,378933,378850,379839,382661,387222,391148,393917,397121,396654,398412,399017,402910,404980,408131,410443,411926,414170,417360,420723,423444,428404,430282,432427,433592,437886,440888,442983,446720,449405,451868,452556,453061,454573,457880,461911,463007,464307,466561,468849,469405,470406,472326,473786,473487,471569,470941,472720,478680,482502,482491,479466,475296,472045,469581,469140,470446,472582,474067,474007,472984,473570,477542,484792,494397
